issf_core_id,attribute__attribute_label,value,attribute_value__value_label,country,region
3184,Main gear type(s):,,Traps,Mexico,Latin America and the Caribbean
3567,Main gear type(s):,,Traps,Nigeria,Africa
2427,Main gear type(s):,,Traps,Nigeria,Africa
2399,Main gear type(s):,,Traps,Mexico,Latin America and the Caribbean
3562,Main gear type(s):,,Traps,Madagascar,Africa
2334,Main gear type(s):,,Traps,Chile,Latin America and the Caribbean
2534,Main gear type(s):,,Trawls,Brazil,Latin America and the Caribbean
2305,Main gear type(s):,,Trawls,Nepal,Asia and Oceania
3161,Main gear type(s):,,Trawls,Mozambique,Africa
3627,Main gear type(s):,,Trawls,Egypt,Africa
3455,Main gear type(s):,,Trawls,Peru,Latin America and the Caribbean
3634,Main gear type(s):,,Trawls,Nigeria,Africa
3787,Main gear type(s):,,Trawls,Iran,Asia and Oceania
3268,Main gear type(s):,,Trawls,United States of America,North America and Canada
2420,Main gear type(s):,,Trawls,Norway,Europe
2539,Main gear type(s):,,Trawls,Brazil,Latin America and the Caribbean
3644,Main gear type(s):,,Trawls,Nigeria,Africa
2438,Main gear type(s):,,Trawls,Sierra Leone,Africa
3247,Main gear type(s):,,Trawls,Brazil,Latin America and the Caribbean
2384,Main gear type(s):,,Trawls,Mexico,Latin America and the Caribbean
2408,Main gear type(s):,,Trawls,Brazil,Latin America and the Caribbean
2327,Main gear type(s):,,Trawls,India,Asia and Oceania
3658,Main gear type(s):,,Trawls,Philippines,Asia and Oceania
3458,Main gear type(s):,,Trawls,Kiribati,Asia and Oceania
3557,Main gear type(s):,,Trawls,Ghana,Africa
2495,Main gear type(s):,,Trawls,Belgium,Europe
3387,Main gear type(s):,,Trawls,Netherlands,Europe
2407,Main gear type(s):,,Trawls,Denmark,Europe
2995,Main gear type(s):,,Trawls,Turkey,Europe
2480,Main gear type(s):,,Trawls,El Salvador,Latin America and the Caribbean
3640,Main gear type(s):,,Trawls,Zimbabwe,Africa
3566,Main gear type(s):,,Trawls,Cameroon,Africa
3653,Main gear type(s):,,Trawls,Philippines,Asia and Oceania
2335,Main gear type(s):,,Trawls,Philippines,Asia and Oceania
3567,Main gear type(s):,,Trawls,Nigeria,Africa
2417,Main gear type(s):,,Trawls,Iceland,Europe
3185,Main gear type(s):,,Trawls,Spain,Europe
2544,Main gear type(s):,,Trawls,Canada,North America and Canada
3664,Main gear type(s):,,Trawls,Philippines,Asia and Oceania
2386,Main gear type(s):,,Other,Belize,Latin America and the Caribbean
3435,Main gear type(s):,,Other,Canada,North America and Canada
2335,Main gear type(s):,,Other,Philippines,Asia and Oceania
3181,Main gear type(s):,,Other,Spain,Europe
2384,Main gear type(s):,,Other,Mexico,Latin America and the Caribbean
2384,Main gear type(s):,,Other,Mexico,Latin America and the Caribbean
2384,Main gear type(s):,,Other,Mexico,Latin America and the Caribbean
2479,Main gear type(s):,,Other,Brazil,Latin America and the Caribbean
3686,Main gear type(s):,,Other,Canada,North America and Canada
3593,Main gear type(s):,,Other,Guinea,Africa
3693,Main gear type(s):,,Other,Japan,Asia and Oceania
3597,Main gear type(s):,,Other,Liberia,Africa
3435,Main gear type(s):,,Other,Canada,North America and Canada
2334,Main gear type(s):,,Other,Chile,Latin America and the Caribbean
2341,Main gear type(s):,,Other,Portugal,Europe
2436,Main gear type(s):,,Other,Colombia,Latin America and the Caribbean
3798,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
3179,Main gear type(s):,,Other,Spain,Europe
3179,Main gear type(s):,,Other,Spain,Europe
2289,Main gear type(s):,,Other,Ecuador,Latin America and the Caribbean
3435,Main gear type(s):,,Other,Canada,North America and Canada
2414,Main gear type(s):,,Other,Senegal,Africa
2422,Main gear type(s):,,Other,Greenland,Europe
3687,Main gear type(s):,,Other,Australia,Asia and Oceania
2536,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
2536,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
3191,Main gear type(s):,,Other,France,Europe
3796,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
3695,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
3573,Main gear type(s):,,Other,Tanzania,Africa
3191,Main gear type(s):,,Other,France,Europe
2381,Main gear type(s):,,Other,Malawi,Africa
3591,Main gear type(s):,,Other,Cote d'Ivoire,Africa
3191,Main gear type(s):,,Other,France,Europe
3339,Main gear type(s):,,Other,Lao PDR,Asia and Oceania
2381,Main gear type(s):,,Other,Malawi,Africa
2412,Main gear type(s):,,Other,Australia,Asia and Oceania
2436,Main gear type(s):,,Other,Colombia,Latin America and the Caribbean
2381,Main gear type(s):,,Other,Malawi,Africa
2412,Main gear type(s):,,Other,Australia,Asia and Oceania
3230,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
3230,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
2335,Main gear type(s):,,Other,Philippines,Asia and Oceania
3695,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
3695,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
2389,Main gear type(s):,,Other,South Africa,Africa
2334,Main gear type(s):,,Other,Chile,Latin America and the Caribbean
2324,Main gear type(s):,,Other,Bahamas,Latin America and the Caribbean
3674,Main gear type(s):,,Other,Mexico,Latin America and the Caribbean
3796,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
3247,Main gear type(s):,,Other,Brazil,Latin America and the Caribbean
2335,Main gear type(s):,,Other,Philippines,Asia and Oceania
2342,Main gear type(s):,,Other,Cyprus,Europe
2324,Main gear type(s):,,Other,Bahamas,Latin America and the Caribbean
2335,Main gear type(s):,,Other,Philippines,Asia and Oceania
2324,Main gear type(s):,,Other,Bahamas,Latin America and the Caribbean
3338,Main gear type(s):,,Other,Lao PDR,Asia and Oceania
2335,Main gear type(s):,,Other,Philippines,Asia and Oceania
3573,Main gear type(s):,,Other,Tanzania,Africa
2335,Main gear type(s):,,Other,Philippines,Asia and Oceania
2324,Main gear type(s):,,Other,Bahamas,Latin America and the Caribbean
2408,Main gear type(s):,,Other,Brazil,Latin America and the Caribbean
2408,Main gear type(s):,,Other,Brazil,Latin America and the Caribbean
2408,Main gear type(s):,,Other,Brazil,Latin America and the Caribbean
2536,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
3268,Main gear type(s):,,Other,United States of America,North America and Canada
2342,Main gear type(s):,,Other,Cyprus,Europe
3565,Main gear type(s):,,Other,Nigeria,Africa
3561,Main gear type(s):,,Other,Nigeria,Africa
2385,Main gear type(s):,,Other,United States of America,North America and Canada
3810,Main gear type(s):,,Other,Russia,Europe
3810,Main gear type(s):,,Other,Russia,Europe
3589,Main gear type(s):,,Other,Senegal,Africa
2429,Main gear type(s):,,Other,Philippines,Asia and Oceania
2360,Main gear type(s):,,Other,Brazil,Latin America and the Caribbean
2429,Main gear type(s):,,Other,Philippines,Asia and Oceania
2386,Main gear type(s):,,Other,Belize,Latin America and the Caribbean
2382,Main gear type(s):,,Other,Tanzania,Africa
2431,Main gear type(s):,,Other,Thailand,Asia and Oceania
2675,Main gear type(s):,,Other,Australia,Asia and Oceania
3687,Main gear type(s):,,Other,Australia,Asia and Oceania
2477,Main gear type(s):,,Other,Colombia,Latin America and the Caribbean
2342,Main gear type(s):,,Other,Cyprus,Europe
2517,Main gear type(s):,,Other,Canada,North America and Canada
2675,Main gear type(s):,,Other,Australia,Asia and Oceania
2360,Main gear type(s):,,Other,Brazil,Latin America and the Caribbean
2536,Main gear type(s):,,Other,Bangladesh,Asia and Oceania
2360,Main gear type(s):,,Other,Brazil,Latin America and the Caribbean
3277,Main gear type(s):,,Other,Canada,North America and Canada
3687,Main gear type(s):,,Other,Australia,Asia and Oceania
2415,Main gear type(s):,,Other,Dem. Rep. Korea,Asia and Oceania
3594,Main gear type(s):,,Other,Guinea-Bissau,Africa
3249,Main gear type(s):,,Other,Mexico,Latin America and the Caribbean
2382,Main gear type(s):,,Other,Tanzania,Africa
2342,Main gear type(s):,,Other,Cyprus,Europe
2415,Main gear type(s):,,Other,Dem. Rep. Korea,Asia and Oceania
2289,Main gear type(s):,,Other,Ecuador,Latin America and the Caribbean
2354,Main gear type(s):,,Other,Greenland,Europe
3633,Main gear type(s):,,Other,South Africa,Africa
3435,Main gear type(s):,,Other,Canada,North America and Canada
2425,Main gear type(s):,,Other,United States of America,North America and Canada
2422,Main gear type(s):,,Other,Greenland,Europe
2437,Main gear type(s):,,Other,Sri Lanka,Asia and Oceania
3267,Main gear type(s):,,Other,Canada,North America and Canada
2422,Main gear type(s):,,Other,Greenland,Europe
3809,Main gear type(s):,,Other,Italy,Europe
2354,Main gear type(s):,,Other,Greenland,Europe
2438,Main gear type(s):,,Other,Sierra Leone,Africa
3247,Main gear type(s):,,Other,Brazil,Latin America and the Caribbean
2365,Main gear type(s):,,Other,Micronesia,Asia and Oceania
2380,Main gear type(s):,,Other,India,Asia and Oceania
2365,Main gear type(s):,,Other,Micronesia,Asia and Oceania
2675,Main gear type(s):,,Other,Australia,Asia and Oceania
3694,Main gear type(s):,,Other,Mexico,Latin America and the Caribbean
2438,Main gear type(s):,,Other,Sierra Leone,Africa
2433,Main gear type(s):,,Other,Canada,North America and Canada
2334,Main gear type(s):,,Other,Chile,Latin America and the Caribbean
3573,Main gear type(s):,,Other,Tanzania,Africa
3405,Main gear type(s):,,Other,United States of America,North America and Canada
2414,Main gear type(s):,,Other,Senegal,Africa
3320,Main gear type(s):,,Other,Lao PDR,Asia and Oceania
3590,Main gear type(s):,,Other,Mauritania,Africa
3235,Main gear type(s):,,Other,Turks and Caicos Is.,Latin America and the Caribbean
3560,Main gear type(s):,,Other,Ghana,Africa
3635,Main gear type(s):,,Other,Nigeria,Africa
2169,Main gear type(s):,,Other,Colombia,Latin America and the Caribbean
3268,Main gear type(s):,,Other,United States of America,North America and Canada
2388,Main gear type(s):,,Other,Jamaica,Latin America and the Caribbean
2388,Main gear type(s):,,Other,Jamaica,Latin America and the Caribbean
3811,Main gear type(s):,,Other,Turkey,Europe
2334,Main gear type(s):,,Other,Chile,Latin America and the Caribbean
2341,Main gear type(s):,,Other,Portugal,Europe
3687,Main gear type(s):,,Other,Australia,Asia and Oceania
2341,Main gear type(s):,,Other,Portugal,Europe
2424,Main gear type(s):,,Other,Colombia,Latin America and the Caribbean
2335,Main gear type(s):,,Other,Philippines,Asia and Oceania
2340,Main gear type(s):,,Other,Solomon Is.,Asia and Oceania
3161,Main gear type(s):,,Other,Mozambique,Africa
2995,Main gear type(s):,,Other,Turkey,Europe
2230,Main gear type(s):,,Other,India,Asia and Oceania
2386,Main gear type(s):,,Other,Belize,Latin America and the Caribbean
2323,Main gear type(s):,,Other,Mexico,Latin America and the Caribbean
2514,Main gear type(s):,,Other,Tanzania,Africa
2391,Main gear type(s):,,Other,Canada,North America and Canada
3404,Main gear type(s):,,Other,United States of America,North America and Canada
3657,Main gear type(s):,,,Philippines,Asia and Oceania
3822,Main gear type(s):,,,Brazil,Latin America and the Caribbean
3646,Main gear type(s):,,,Afghanistan,Asia and Oceania
3821,Main gear type(s):,,,Afghanistan,Asia and Oceania
3696,Main gear type(s):,,,Ghana,Africa
3819,Main gear type(s):,,,Bahrain,Asia and Oceania
3698,Main gear type(s):,,,Canada,North America and Canada
2432,Main gear type(s):,,,South Africa,Africa
2239,Main gear type(s):,,,Ghana,Africa
3579,Main gear type(s):,,,Ghana,Africa
3299,Main gear type(s):,,,Bolivia,Latin America and the Caribbean
3706,Main gear type(s):,,,Zambia,Africa
2403,Main gear type(s):,,,Guatemala,Latin America and the Caribbean
3689,Main gear type(s):,,,Solomon Is.,Asia and Oceania
2129,Main gear type(s):,,,India,Asia and Oceania
2390,Main gear type(s):,,,Japan,Asia and Oceania
3703,Main gear type(s):,,,Turkey,Europe
3812,Main gear type(s):,,,Turkey,Europe
3300,Main gear type(s):,,,Comoros,Africa
3656,Main gear type(s):,,,Philippines,Asia and Oceania
3389,Main gear type(s):,,,Finland,Europe
2392,Main gear type(s):,,,United States of America,North America and Canada
3340,Main gear type(s):,,,Lao PDR,Asia and Oceania
3345,Main gear type(s):,,,Lao PDR,Asia and Oceania
2303,Main gear type(s):,,,Indonesia,Asia and Oceania
2159,Main gear type(s):,,,New Caledonia,Asia and Oceania
2476,Main gear type(s):,,,Canada,North America and Canada
3402,Main gear type(s):,,,Northern Mariana Islands,Asia and Oceania
3406,Main gear type(s):,,,United States of America,North America and Canada
2223,Main gear type(s):,,,Thailand,Asia and Oceania
3638,Main gear type(s):,,,Ecuador,Latin America and the Caribbean
3661,Main gear type(s):,,,Philippines,Asia and Oceania
2278,Main gear type(s):,,,Canada,North America and Canada
2287,Main gear type(s):,,,Mexico,Latin America and the Caribbean
3641,Main SSF vessel type(s):,,Raft,South Africa,Africa
2522,Main SSF vessel type(s):,,Raft,Brazil,Latin America and the Caribbean
3667,Main SSF vessel type(s):,,Raft,Philippines,Asia and Oceania
2131,Main SSF vessel type(s):,,Raft,Tanzania,Africa
3697,Main SSF vessel type(s):,,Raft,Zambia,Africa
3642,Main SSF vessel type(s):,,Raft,Kenya,Africa
2343,Main SSF vessel type(s):,,Raft,Tanzania,Africa
2544,Main SSF vessel type(s):,,Raft,Canada,North America and Canada
3573,Main SSF vessel type(s):,,Raft,Tanzania,Africa
3693,Main SSF vessel type(s):,,Raft,Japan,Asia and Oceania
2208,Main SSF vessel type(s):,,Raft,Ecuador,Latin America and the Caribbean
2520,Main SSF vessel type(s):,,Raft,Brazil,Latin America and the Caribbean
3161,Main SSF vessel type(s):,,Raft,Mozambique,Africa
3640,Main SSF vessel type(s):,,Raft,Zimbabwe,Africa
2400,Main SSF vessel type(s):,,Raft,Oman,Asia and Oceania
2427,Main SSF vessel type(s):,,Raft,Nigeria,Africa
2534,Main SSF vessel type(s):,,Raft,Brazil,Latin America and the Caribbean
3455,Main SSF vessel type(s):,,Raft,Peru,Latin America and the Caribbean
3695,Main SSF vessel type(s):,,Raft,Bangladesh,Asia and Oceania
2479,Main SSF vessel type(s):,,Raft,Brazil,Latin America and the Caribbean
2327,Main SSF vessel type(s):,,Raft,India,Asia and Oceania
3631,Main SSF vessel type(s):,,Raft,Zimbabwe,Africa
3557,Main SSF vessel type(s):,,(Dugout) canoe,Ghana,Africa
3702,Main SSF vessel type(s):,,(Dugout) canoe,Ghana,Africa
3639,Main SSF vessel type(s):,,(Dugout) canoe,Madagascar,Africa
2387,Main SSF vessel type(s):,,(Dugout) canoe,Nicaragua,Latin America and the Caribbean
3596,Main SSF vessel type(s):,,(Dugout) canoe,Benin,Africa
3458,Main SSF vessel type(s):,,(Dugout) canoe,Kiribati,Asia and Oceania
3559,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
2381,Main SSF vessel type(s):,,(Dugout) canoe,Malawi,Africa
3247,Main SSF vessel type(s):,,(Dugout) canoe,Brazil,Latin America and the Caribbean
3561,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
3634,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
3564,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
3573,Main SSF vessel type(s):,,(Dugout) canoe,Tanzania,Africa
2532,Main SSF vessel type(s):,,(Dugout) canoe,Brazil,Latin America and the Caribbean
2531,Main SSF vessel type(s):,,(Dugout) canoe,Brazil,Latin America and the Caribbean
2539,Main SSF vessel type(s):,,(Dugout) canoe,Brazil,Latin America and the Caribbean
3593,Main SSF vessel type(s):,,(Dugout) canoe,Guinea,Africa
3497,Main SSF vessel type(s):,,(Dugout) canoe,Indonesia,Asia and Oceania
3569,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
3432,Main SSF vessel type(s):,,(Dugout) canoe,Jamaica,Latin America and the Caribbean
3644,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
2513,Main SSF vessel type(s):,,(Dugout) canoe,Tanzania,Africa
3635,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
3583,Main SSF vessel type(s):,,(Dugout) canoe,Sierra Leone,Africa
2477,Main SSF vessel type(s):,,(Dugout) canoe,Colombia,Latin America and the Caribbean
3580,Main SSF vessel type(s):,,(Dugout) canoe,Liberia,Africa
3667,Main SSF vessel type(s):,,(Dugout) canoe,Philippines,Asia and Oceania
2321,Main SSF vessel type(s):,,(Dugout) canoe,Colombia,Latin America and the Caribbean
3642,Main SSF vessel type(s):,,(Dugout) canoe,Kenya,Africa
2438,Main SSF vessel type(s):,,(Dugout) canoe,Sierra Leone,Africa
3201,Main SSF vessel type(s):,,(Dugout) canoe,Cambodia,Asia and Oceania
3560,Main SSF vessel type(s):,,(Dugout) canoe,Ghana,Africa
2131,Main SSF vessel type(s):,,(Dugout) canoe,Tanzania,Africa
2518,Main SSF vessel type(s):,,(Dugout) canoe,Brazil,Latin America and the Caribbean
2134,Main SSF vessel type(s):,,(Dugout) canoe,Brazil,Latin America and the Caribbean
2414,Main SSF vessel type(s):,,(Dugout) canoe,Senegal,Africa
2544,Main SSF vessel type(s):,,(Dugout) canoe,Canada,North America and Canada
3570,Main SSF vessel type(s):,,(Dugout) canoe,Malawi,Africa
3161,Main SSF vessel type(s):,,(Dugout) canoe,Mozambique,Africa
2343,Main SSF vessel type(s):,,(Dugout) canoe,Tanzania,Africa
3697,Main SSF vessel type(s):,,(Dugout) canoe,Zambia,Africa
3597,Main SSF vessel type(s):,,(Dugout) canoe,Liberia,Africa
2365,Main SSF vessel type(s):,,(Dugout) canoe,Micronesia,Asia and Oceania
3553,Main SSF vessel type(s):,,(Dugout) canoe,Ghana,Africa
2340,Main SSF vessel type(s):,,(Dugout) canoe,Solomon Is.,Asia and Oceania
3567,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
2741,Main SSF vessel type(s):,,(Dugout) canoe,Zimbabwe,Africa
3566,Main SSF vessel type(s):,,(Dugout) canoe,Cameroon,Africa
3578,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
3565,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
3594,Main SSF vessel type(s):,,(Dugout) canoe,Guinea-Bissau,Africa
3555,Main SSF vessel type(s):,,(Dugout) canoe,Ghana,Africa
3640,Main SSF vessel type(s):,,(Dugout) canoe,Zimbabwe,Africa
2514,Main SSF vessel type(s):,,(Dugout) canoe,Tanzania,Africa
3630,Main SSF vessel type(s):,,(Dugout) canoe,Tanzania,Africa
2388,Main SSF vessel type(s):,,(Dugout) canoe,Jamaica,Latin America and the Caribbean
3631,Main SSF vessel type(s):,,(Dugout) canoe,Zimbabwe,Africa
3563,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
3407,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
2408,Main SSF vessel type(s):,,(Dugout) canoe,Brazil,Latin America and the Caribbean
3591,Main SSF vessel type(s):,,(Dugout) canoe,Cote d'Ivoire,Africa
2533,Main SSF vessel type(s):,,(Dugout) canoe,Brazil,Latin America and the Caribbean
2522,Main SSF vessel type(s):,,(Dugout) canoe,Brazil,Latin America and the Caribbean
2386,Main SSF vessel type(s):,,(Dugout) canoe,Belize,Latin America and the Caribbean
3629,Main SSF vessel type(s):,,(Dugout) canoe,Malawi,Africa
2213,Main SSF vessel type(s):,,(Dugout) canoe,Nigeria,Africa
3664,Main SSF vessel type(s):,,Outrigger craft,Philippines,Asia and Oceania
2537,Main SSF vessel type(s):,,Outrigger craft,Indonesia,Asia and Oceania
3573,Main SSF vessel type(s):,,Outrigger craft,Tanzania,Africa
2514,Main SSF vessel type(s):,,Outrigger craft,Tanzania,Africa
3639,Main SSF vessel type(s):,,Outrigger craft,Madagascar,Africa
2303,Main SSF vessel type(s):,,Outrigger craft,Indonesia,Asia and Oceania
3630,Main SSF vessel type(s):,,Outrigger craft,Tanzania,Africa
3628,Main SSF vessel type(s):,,Outrigger craft,Madagascar,Africa
2139,Main SSF vessel type(s):,,Outrigger craft,Philippines,Asia and Oceania
2140,Main SSF vessel type(s):,,Outrigger craft,Brazil,Latin America and the Caribbean
3201,Main SSF vessel type(s):,,Dory,Cambodia,Asia and Oceania
3631,Main SSF vessel type(s):,,Dory,Zimbabwe,Africa
2534,Main SSF vessel type(s):,,Dory,Brazil,Latin America and the Caribbean
2386,Main SSF vessel type(s):,,Dory,Belize,Latin America and the Caribbean
3275,Main SSF vessel type(s):,,Dory,Canada,North America and Canada
3233,Main SSF vessel type(s):,,Dory,Canada,North America and Canada
2535,Main SSF vessel type(s):,,Dory,Brazil,Latin America and the Caribbean
2544,Main SSF vessel type(s):,,Dory,Canada,North America and Canada
3583,Main SSF vessel type(s):,,Piroque,Sierra Leone,Africa
3589,Main SSF vessel type(s):,,Piroque,Senegal,Africa
2414,Main SSF vessel type(s):,,Piroque,Senegal,Africa
3161,Main SSF vessel type(s):,,Piroque,Mozambique,Africa
3593,Main SSF vessel type(s):,,Piroque,Guinea,Africa
3639,Main SSF vessel type(s):,,Piroque,Madagascar,Africa
3590,Main SSF vessel type(s):,,Piroque,Mauritania,Africa
2295,Main SSF vessel type(s):,,Piroque,Senegal,Africa
3562,Main SSF vessel type(s):,,Piroque,Madagascar,Africa
3592,Main SSF vessel type(s):,,Piroque,Gambia,Africa
3566,Main SSF vessel type(s):,,Piroque,Cameroon,Africa
2533,Main SSF vessel type(s):,,Piroque,Brazil,Latin America and the Caribbean
3594,Main SSF vessel type(s):,,Piroque,Guinea-Bissau,Africa
3340,Main SSF vessel type(s):,,Wooden,Lao PDR,Asia and Oceania
3686,Main SSF vessel type(s):,,Wooden,Canada,North America and Canada
3798,Main SSF vessel type(s):,,Wooden,Bangladesh,Asia and Oceania
2289,Main SSF vessel type(s):,,Wooden,Ecuador,Latin America and the Caribbean
3564,Main SSF vessel type(s):,,Wooden,Nigeria,Africa
3701,Main SSF vessel type(s):,,Wooden,Philippines,Asia and Oceania
2213,Main SSF vessel type(s):,,Wooden,Nigeria,Africa
2541,Main SSF vessel type(s):,,Wooden,Indonesia,Asia and Oceania
3639,Main SSF vessel type(s):,,Wooden,Madagascar,Africa
3320,Main SSF vessel type(s):,,Wooden,Lao PDR,Asia and Oceania
2680,Main SSF vessel type(s):,,Wooden,Greece,Europe
2134,Main SSF vessel type(s):,,Wooden,Brazil,Latin America and the Caribbean
3658,Main SSF vessel type(s):,,Wooden,Philippines,Asia and Oceania
2141,Main SSF vessel type(s):,,Wooden,Thailand,Asia and Oceania
2543,Main SSF vessel type(s):,,Wooden,Indonesia,Asia and Oceania
3570,Main SSF vessel type(s):,,Wooden,Malawi,Africa
2544,Main SSF vessel type(s):,,Wooden,Canada,North America and Canada
2230,Main SSF vessel type(s):,,Wooden,India,Asia and Oceania
3566,Main SSF vessel type(s):,,Wooden,Cameroon,Africa
2425,Main SSF vessel type(s):,,Wooden,United States of America,North America and Canada
3181,Main SSF vessel type(s):,,Wooden,Spain,Europe
2142,Main SSF vessel type(s):,,Wooden,Thailand,Asia and Oceania
3179,Main SSF vessel type(s):,,Wooden,Spain,Europe
2427,Main SSF vessel type(s):,,Wooden,Nigeria,Africa
2476,Main SSF vessel type(s):,,Wooden,Canada,North America and Canada
3201,Main SSF vessel type(s):,,Wooden,Cambodia,Asia and Oceania
2144,Main SSF vessel type(s):,,Wooden,Cambodia,Asia and Oceania
3629,Main SSF vessel type(s):,,Wooden,Malawi,Africa
2295,Main SSF vessel type(s):,,Wooden,Senegal,Africa
2539,Main SSF vessel type(s):,,Wooden,Brazil,Latin America and the Caribbean
3218,Main SSF vessel type(s):,,Wooden,Eritrea,Africa
3787,Main SSF vessel type(s):,,Wooden,Iran,Asia and Oceania
3580,Main SSF vessel type(s):,,Wooden,Liberia,Africa
3439,Main SSF vessel type(s):,,Wooden,Panama,Latin America and the Caribbean
3598,Main SSF vessel type(s):,,Wooden,Cape Verde,Africa
2321,Main SSF vessel type(s):,,Wooden,Colombia,Latin America and the Caribbean
2676,Main SSF vessel type(s):,,Wooden,United States of America,North America and Canada
3667,Main SSF vessel type(s):,,Wooden,Philippines,Asia and Oceania
3186,Main SSF vessel type(s):,,Wooden,Uruguay,Latin America and the Caribbean
3811,Main SSF vessel type(s):,,Wooden,Turkey,Europe
2477,Main SSF vessel type(s):,,Wooden,Colombia,Latin America and the Caribbean
3432,Main SSF vessel type(s):,,Wooden,Jamaica,Latin America and the Caribbean
3589,Main SSF vessel type(s):,,Wooden,Senegal,Africa
3230,Main SSF vessel type(s):,,Wooden,Bangladesh,Asia and Oceania
3338,Main SSF vessel type(s):,,Wooden,Lao PDR,Asia and Oceania
2128,Main SSF vessel type(s):,,Wooden,Thailand,Asia and Oceania
3634,Main SSF vessel type(s):,,Wooden,Nigeria,Africa
3569,Main SSF vessel type(s):,,Wooden,Nigeria,Africa
3497,Main SSF vessel type(s):,,Wooden,Indonesia,Asia and Oceania
2533,Main SSF vessel type(s):,,Wooden,Brazil,Latin America and the Caribbean
3695,Main SSF vessel type(s):,,Wooden,Bangladesh,Asia and Oceania
3159,Main SSF vessel type(s):,,Wooden,Malta,Europe
2334,Main SSF vessel type(s):,,Wooden,Chile,Latin America and the Caribbean
3631,Main SSF vessel type(s):,,Wooden,Zimbabwe,Africa
2995,Main SSF vessel type(s):,,Wooden,Turkey,Europe
2404,Main SSF vessel type(s):,,Wooden,Thailand,Asia and Oceania
2535,Main SSF vessel type(s):,,Wooden,Brazil,Latin America and the Caribbean
3796,Main SSF vessel type(s):,,Wooden,Bangladesh,Asia and Oceania
2536,Main SSF vessel type(s):,,Wooden,Bangladesh,Asia and Oceania
2303,Main SSF vessel type(s):,,Wooden,Indonesia,Asia and Oceania
2516,Main SSF vessel type(s):,,Wooden,Indonesia,Asia and Oceania
2520,Main SSF vessel type(s):,,Wooden,Brazil,Latin America and the Caribbean
2537,Main SSF vessel type(s):,,Wooden,Indonesia,Asia and Oceania
2288,Main SSF vessel type(s):,,Wooden,Brazil,Latin America and the Caribbean
2542,Main SSF vessel type(s):,,Wooden,Indonesia,Asia and Oceania
3339,Main SSF vessel type(s):,,Wooden,Lao PDR,Asia and Oceania
2420,Main SSF vessel type(s):,,Wooden,Norway,Europe
3644,Main SSF vessel type(s):,,Wooden,Nigeria,Africa
3268,Main SSF vessel type(s):,,Wooden,United States of America,North America and Canada
3567,Main SSF vessel type(s):,,Wooden,Nigeria,Africa
3161,Main SSF vessel type(s):,,Wooden,Mozambique,Africa
3674,Main SSF vessel type(s):,,Wooden,Mexico,Latin America and the Caribbean
2409,Main SSF vessel type(s):,,Wooden,Argentina,Latin America and the Caribbean
3563,Main SSF vessel type(s):,,Wooden,Nigeria,Africa
3439,Main SSF vessel type(s):,,Fibreglass,Panama,Latin America and the Caribbean
3654,Main SSF vessel type(s):,,Fibreglass,Ecuador,Latin America and the Caribbean
2323,Main SSF vessel type(s):,,Fibreglass,Mexico,Latin America and the Caribbean
3684,Main SSF vessel type(s):,,Fibreglass,Mexico,Latin America and the Caribbean
3268,Main SSF vessel type(s):,,Fibreglass,United States of America,North America and Canada
2410,Main SSF vessel type(s):,,Fibreglass,Canada,North America and Canada
2420,Main SSF vessel type(s):,,Fibreglass,Norway,Europe
3590,Main SSF vessel type(s):,,Fibreglass,Mauritania,Africa
3267,Main SSF vessel type(s):,,Fibreglass,Canada,North America and Canada
3159,Main SSF vessel type(s):,,Fibreglass,Malta,Europe
2409,Main SSF vessel type(s):,,Fibreglass,Argentina,Latin America and the Caribbean
2334,Main SSF vessel type(s):,,Fibreglass,Chile,Latin America and the Caribbean
2476,Main SSF vessel type(s):,,Fibreglass,Canada,North America and Canada
3660,Main SSF vessel type(s):,,Fibreglass,Philippines,Asia and Oceania
3235,Main SSF vessel type(s):,,Fibreglass,Turks and Caicos Is.,Latin America and the Caribbean
2384,Main SSF vessel type(s):,,Fibreglass,Mexico,Latin America and the Caribbean
